text	label
tempat nya sih menarik , mudah dijangkau dari segala arah . menu yang disajikan cukup variatif dan ditata dengan rapi . sebetulnya cukup nikmat , tapi tidak sesuai . daftar harga untuk makanan , sama sekali tidak ada . saya pilih sayur bunga pepaya mungkin ditambah kata pedas . ??? tapi yang disajikan malah lebih banyak cabe nya daripada bunga pepaya .	negative
islam adalah agama kebohongan	negative
tidak sudi	negative
untuk apa beli properti di meikarta , tidak ada masa depan nya , mending beli emas	negative
rasa steak saus nya standard , sudah berbeda dengan suis butcher zaman dahulu . area parkir kecil , jadi agak sulit jika di jam-jam makan .	negative
mahal sinyal kok jelek , berbanding terbalik teman dengan harga paketan nya	negative
lalu saya percuma dong update nomor telepon genggam terbaru ke pelayanan pelanggan cab bni kalau data di bni masih nomor handphone lama , bagaimana sih pelayanan nya !	negative
wajar gua ngomel semalam , kan gua cemburu melihat lu pernah foto sama kami lecis	negative
aku sih tidak begitu tertarik dengan pertandingan nya . buat ku momen emosional nya justru pas diakhir . sedih saja melihat pemain-pemain liperpul nangis , kiper nya minta maaf sambil berlinang air mata . dia pasti menyesal sekali .	negative
tempat nya lucu dengan desain tradisional . makanan nya pun tradisional . di sini jual mainan zaman dahulu juga . saya pesan mi jawa . rasa mi jawa nya biasa saja dan harga nya mahal .	negative
niat nya sih nyapres biar ada penanda kebaikan di daerah daerah di mana mereka masih bisa dibujuk dengan indomie dan minyak goreng , mari kawal 2019 dari anjing anjing compeni , eh salah ya bukan jaman belanda , tapi sama zaman penjajahan . ha . ha .	negative
enggak usah instastory , kamera kamu jelek	negative
jajanan pasar , harga standar . rasa standar . tidak banyak pilihan .	negative
sekelompok mahasiswa yang goblok . syukur deh gue bukan mahasiswa daerah situ . malu coi	negative
tidak ada yang terlalu istimewa dari restoran yang menyajikan menu makanan khas sunda ini . rasa beberapa makanan yang saya pesan sama saja dengan rasa rumah makan sunda lainnya . tidak mampu menumbuhkan rasa nikmat yang kuat dan membuat saya terkesan secara mendalam . hanya ayam goreng sambel penyet pesanan saya yang rasanya sedikit mendekati nikmat .	negative
meski sudah menjadi pesakitan masih saja berani lancang dan arogan terhadap ulama , bahkan mengeluarkan ancaman dan menghinakan nya . lalu bagaimana jika dia berhasil menjadi penguasa ? sungguh itu akan menjadi bencana besar bagi umat islam .	negative
mau marah tiap detik pakai indosat di nangor	negative
tapi jika menurut kalian kami orang baik , kalian tinggalkan orang yang melarang ulama-ulama itu , jangan pilih lagi 2019 .	negative
jangan biarkan mereka-mereka kabur dari negara ini .	negative
mau pencitraan kayak dulu lagi ya pak . sudah tidak mempan pak . presiden itu harus nya mikirin hal-hal yang lebih hebat . misalnya bagaimana cara nya utang tidak makin bengkak terus . bapak mah enak jadi raja hutang . kalau bangun infrastruktur dari hutan melulu . abang becak juga bisa dong	negative
beli buku di tokopedia cuma sekali doang , setelah itu belum pernah lagi , takut kena barang palsu lagi .	negative
polisi setan kayak binatang saja tidak sekolah ini semua karena suap uang kau bisa jadi petugas kepolisian binatang keparat bangsat kurang ajar .	negative
kecewa banget . pesan dan bayar tiket pesawat dilakukan jam setengah 1 dini hari buat penerbangan jam6 pagi . e - tiket tidak dikirim . tiba-tiba dihubungi via email kalau tiket yang sudah dibayar telah habis jam-jam pagi . kalau tiket nya habis kenapa masih bisa dibooking .	negative
daya jual oposisi , tidak berkualitas dengan menyebarkan isu bohong terus-menerus	negative
duh orang-orang dari gerindra tidak ada yang beres . anies dipecat dari menteri . fadli zon koar-koar tidak jelas .	negative
barang replika , sayang tidak ada informasi .	negative
ingin coba yang nama nya nasi kalong , kata nya enak dan ramai . ternyata setelah dicoba tidak sesuai harapan . rasa lauk biasa saja , dan yang tidak enak adalah pelayanan nya . tidak tahu karena pelayanan nya lelah atau karena sudah punya nama besar jadi pelayanan nya asal .	negative
kebijakan tolol . boneka partai , hanya ingin puaskan nafsu kekuasaan jelang pilpres 2019 . semua dikorbankan demi nafsu birahi kotor .	negative
ada rombongan touring apalah apalah , di jalan tol , pakai patwal nutup-nutup jalan mobil lain . payah ! touring kok pakai dikawal . cupu !	negative
makanan di rs selalu tidak enak	negative
saya lumayan sering makan di rumah makan ampera yang ada di jakarta dan bandung , kemarin saya mencoba cabang nya yang ada di cimahi . saya memesan paru , babat , sate telur , dan cucut keong kecil : d , untuk rasanya kurang lebih sama dengan tempat lainnya , tapi saya agak kecewa dengan cucut nya yang terasa kurang bumbu . untuk sambal nya terasa terlalu manis juga jadi kurang enak .	negative
lagu munafik . fpi front pembenci islam ! islam lebay ! hidup itu sudah ada yang mengatur ! bukan lo lo pada ! malu - maluin ! mau muntah gue .	negative
sudah saat nya meninggalkan partai golkar , pks , gerindra , pan , dan demokrat ! semua adalah partai orde baru , radikal islam dan abal-abal	negative
menyebalkan senin pagi beserta macet parah dan banjir	negative
saya sendiri menyesal pakai banget lagi penyesalan nya . telah pilih jokowi di 2014 yang lalu . saya pilih dia karena janji kampanye nya yang terlalu manis ? ternyata dia mengingkari janji nya bagi saya lebih baik bermimpi dalam khayalan kemakmuran . daripada sengsara / melarat dalam kenyataan .	negative
anak buah megatron melakukan tindakan radikal dan fandalisme dan kalian selalu bungkam kalau komplota nya yang berbuat jahat !	negative
bapak ini ngomong nya tidak masuk akal ! orang diculik kok malah sayang sama penculik nya . teori dari mana itu ?	negative
sok	negative
sinyal 4 tidak paketan juga masih setuju tapi koneksi bikin sakit hati dan tidak senang	negative
berantakan	negative
tidak cerdas	negative
saya sangat menyesal 2014 pilih jokowi . kita dibohongi ternyata ?	negative
bandung kalau malam minggu selalu macet	negative
warga warakas menyesal saya pilih jokowi	negative
fpi adalah kelompok yang tidak suka dengan demokrasi bikin hancur nkri	negative
padahal saya telepon pakai operator lain tidak tersebut tidak ada masalah id mohon penjelasan dari saya sangat di rugikan .	negative
bongkar saja pak jangan mau dipenjara sendirian	negative
loh gubernur perusak program yang sudah bagus . kenapa tidak diteruskan saja program nya ? pencitraan ya ?	negative
kampungan mah tetap saja orang pribumi	negative
nonton sinetron saja mulai bosan apalagi menonton isu bohong yang di diramalkan	negative
lokasi resto yang cukup jauh , saya bersama 8 orang teman saya langsung datang ke resto berhubung sebelum datang saya mencoba reservasi tetapi telepon tidak ada yang menjawab . sesampai nya di dusun bambu , pada hari rabu / tidak libur , ada dua kelompok yang sedang melakukan pertemuan . jadi pelayan bilang pesanan makanan akan lama . benar sekali , makanan datang nya lama , rasanya tidak memuaskan , bebek bakar bambu . kecewa .	negative
sebelumnya kami melakukan reservasi karena kita berkunjung hari sabtu , kita datang terlalu pagi . restoran masih b r s-s tapi kita dipersilakan untuk foto-foto atau sekadar jalan-jalan , tempat nya oke . bersih . dan nyaman , sport buat foto banyak , tapi saya merasa akang yang melayani nya kurang ramah dan sumringah . tapi gara-gara muka akang yang melayani kurang sumringah jadi mengurangi penilaian saya sebagai pengunjung .	negative
bikin rusak pemandangan , becak kumuh , bikin amburadul . anis ini semua kebijakan bikin jakarta sengsara , ini ibukota malu lihat pemandangan jorok . amburadul tidak karuan apa tidak malu sama ahok yang cerdas pintar menangani jakarta .	negative
suku lo apa sih ? bisa apa sih lo ?	negative
batagor riri memang hadir sejak dulu . bahkan dari harga per potong nya 250 rupiah pun saya pernah rasa . sayang nya makin lama batagor riri makin tenggelam dibanding competitor sejenis . memang lebih baik cari opsi lain jika ingin membawa oleh-oleh keluarga karena its not sepadan untuk nilai untuk uang .	negative
soal hubungan yang sekarang pun rasanya lebih sulit dari yang sudah-sudah	negative
tidak enak nya punya hobi beberes itu , setiap pagi kadang bingung mau beberes apa lagi . sepertinya harus membuat pola rutinitas baru agar tidak bosan .	negative
negara utang itu termasuk buat kebutuhan kamu zon , happy-happy , pesiar ke ln dengan alasan study banding	negative
ujung-ujung nya jika datang ke sby buat minta dukungan , memang dia lemah , sih .	negative
tidak mudah	negative
ditraktir teman makan siang di sini , untuk pertama kalinya makan di resto sunda jalan lodaya padahal lokasi dekat rumah . pas jam makan siang semua kursi terisi sehingga penuh sesak , agak kurang nyaman karena ruang sempit , letak kursi yang berdekatan juga ruang terkesan suram dan kusam kurang bersih sangat seadanya , pelayanan seadanya juga mereka bicara dan teriak karena ramai . kurang nyaman rasanya .	negative
bakar saja homo ini , bunuh saja biar tidak meresahkan masyarakat lagi .	negative
dari sisa kuota 7 gb sangat sangat lemah otak sekali membuat tidak senang dan sangat menggangu kenyamanan pengguna setia indosat	negative
jadi bingung mau coba apa enggak wqwq kemarin ada mutual yang bilang enak tetapi terlalu gurih besok nya ada yang bilang rasanya aneh , tapi bau nya tidak enak , sih	negative
masakan tradisional juga kebanyakan tidak enak kalau di restoran mewah .	negative
kasihan admin baca nya om . anggarkan ginian . campur aduk antara kesal , dongkol .	negative
mungkin itu sebab nya , tiba-tiba orang yang ingin lepas dari tuduhan atau hukum , tiba-tiba banyak yang jadi gila atau mengaku gila , biar lepas dari semua hukuman , asal ada kerjasama dengan yang berwenang	negative
kalau selama ini belum tahu , sekarang sudah dikasi tahu fpi . kenapa yang api masih ditangkap . dng buat masyarakat takut buat pgaduan ke kontor polisi . dng mgistimewakan pedagang racun .	negative
lo pikir bandung itu paling maju ? kalau gua dari jakarta ? surabaya ? yang jelas lebih metropolitan dari bandung kamu mau bilang apa ?	negative
menyesal dulu tidak mendengar kata-kata ibu , maaf mah	negative
untuk apa kau sekolah tinggi-tinggi tapi ngomong macam anjing menggonggong .	negative
sangat melelahkan , balik pergi ke kampus sore sekali ditambah kerja kelompok yang tidak ada abis nya , deadline tugas juga mepet sekali bgst	negative
tidak menyenangkan	negative
berarti staff nya anies yang tidak becus mengurus gubernur , pecat saja semua staff nya yang se abrek-abrek .	negative
indosat saya lagi seru main mobile legends malah tiba-tiba hilang sinyal lalu saya marah banget	negative
demiz suka-suka - an jadi kader demokrat , tidak cocok	negative
apa bahaya nya ketika prabowo menjadi presiden ? dari banyak hal negatif , saya ambil beberapa contoh , misalnya dendam terhadap media . dia mempermalukan wartawan hanya karena dia menganggap wartawan yang mewawancarai dia berasal dari media yang tidak netral .	negative
sedih melihat nasib korps ini di rezim jokowi , 1 kata : tragis !	negative
jogja miskin , tolol dan tak berbudaya . teman-teman jakarta - bandung jangan mau tinggal di jogja	negative
saya datang ketika petang dan hujan deras tempat parkir cukup luas ketika masuk kami dijamu dengan showcase pastry banyak small kue yang ditawarkan lalu masuk ke resto nya kurang nyaman agak kumuh mungkin sedang ada renovasi . dan kebanyakan staf dibanding tamu yang datang . makanan pun kurang enak dibanding dengan yang dulu apa mungkin beda chef nya .	negative
fahry , ketakutan , bacot gede , nyali nol besar , mulut mu adalah harimau mu . pks , hancur gara-gara mulut mu .	negative
admin sempat kecewa sama sekuel film hostel , hotel 2 dan 3 nya mengecewakan . apa lagi yang ke 3 , paling buruk .	negative
zona kemacetan baru di jalan raya lembang menuju bandung . pada parkir sembarangan di pinggir jalan .	negative
tokoh muslim tapi otak nya busuk .	negative
sudah menunggu jne ternyata dia datang nya besok . ingin aku marah	negative
kalau ingat taktik super kotor licik politisasi sara ruma ibadah di pilkada , selamanya sudah tidak bisa dipercaya lagi . siapa pun yang pernah politisasi sara dalam berkompetisi adalah intolerance , pengecut takut kalah , sombong bermental rusak yang sama sekali tidak layak jadi pemimpin .	negative
payah banget pelayanan grab sekarang	negative
okonomiyaki kreasi kedai masakan jepang di bogor yang rasanya sungguh tidak enak .	negative
aku tak faham dengan manusia ini , kenapa perlu dengki , iri hati . tak boleh ke tengok orang lain senang , dan senang sama sama	negative
indosat lemah otak amat minimal di karawang	negative
pakai indosat bikin gua marah marah melulu	negative
tidak antusias	negative
hancurkan pks gerinda dan pan haram pilih mereka . allahuakbar . partai munafikun .	negative
karena lihat beberapa ulasan di internet yang oke , saya sekeluarga makan di naripan . setelah memesan dan menunggu . saya mulai gelisah karena saya tidak melihat satu pun di antara tamu yang seperti saya berjilbab . kami benar-benar kaget ternyata memang ada beberapa menu yang tidak halal . walaupun kebetulan yang kami pesan itu kata nya yang halal . karena sudah terlanjur kami berusaha menghabiskan pesanan kami dengan terpaksa .	negative
saya makan si pa chi met pasirkaliki , untuk harga cukup mahal dengan porsi gurame bakar yang kecil . rasa tidak terlalu istimewa , gurame bakar agak basah tidak digoreng dahulu , sambal terlalu pedas .	negative
petugas hanya mencatat dan memberikan surat pir , setelah itu apa ? kita pulang ke hotel dengan barang yang menempel di badan . berjam-berjam ditunggu tetap tidak ada kabar . benar-benar mengecewakan .	negative
dan vierra pun tiba , makin rusak saja ini acara , jijik banget gue sama vierra , asli ! maaf yaah gue enggak suka banget sama vierra	negative
